Molecule ChEMBL ID,Standardized Smiles,pIC50,MolWt,TPSA,nRotB,HBD,HBA,LogP,NumHetAtoms,NumHeavyAtoms,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,RingCount,FractionCSP3,Asphericity,Eccentricity,InertShpFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadGyr,SphIndex
CHEMBL3699585,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,7.699,569.2362224800008,111.72,10.0,3.0,8.0,5.174300000000004,13.0,41.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.2857142857142857,0.6538260014155434,0.9911424478770868,0.0002829473063644982,0.1328030421948844,0.8854536979482519,3129.3943360874173,20864.987288172644,23564.176575828187,6.4612854299728095,0.04013546949292444
CHEMBL153739,CN(C)c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,7.7033,398.02007958000047,41.05,5.0,1.0,5.0,5.416600000000003,6.0,24.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.1111111111111111,0.7295976508581592,0.9948513740804465,0.0010930009824959926,0.1013446766744435,0.9814436753414741,897.9348518976035,8695.7944924385,8860.207377069262,4.8069611910585355,0.1417586333736678
CHEMBL473556,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OC,5.8239,414.11504681600053,69.16000000000001,7.0,1.0,7.0,5.667300000000004,7.0,30.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.08695652173913043,0.7981529320901165,0.9973673016896313,0.0010088350732939382,0.07251527784090825,0.9366384488846966,928.4356518518799,11992.07332208858,12803.310964191312,5.570519566533252,0.023614508963997076
CHEMBL4084214,CCC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1,5.4685,368.17608751200066,89.93,5.0,1.0,6.0,2.7881,8.0,27.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,0.3684210526315789,0.5211548154936665,0.98033600463385,0.0006856130165610974,0.19733554676879733,0.8723295864932513,1272.3352174214665,5624.408132582656,6447.572362176402,4.255630520066714,0.14193485786233825
CHEMBL4073960,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)c4ccccc34)c3c(N)ncnc32)C1,7.699,416.17608751200066,89.93,4.0,1.0,6.0,3.7173000000000016,8.0,31.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,0.21739130434782608,0.495914286271795,0.9769379474254342,0.0005693630849527765,0.2135234106138706,0.9401056945226948,1651.1532260660488,7269.734713826154,7732.890840021028,4.471515602564833,0.3037537085544028
CHEMBL152984,Cn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,6.1141,352.0323585160004,42.74,3.0,1.0,4.0,4.627600000000002,5.0,22.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.058823529411764705,0.5700648914949806,0.9850341775687487,0.0008867047326239777,0.17235912804797696,0.8619610991170641,972.0948444318199,4861.407400014506,5639.938281430809,4.030021370762437,0.04739369354589344
CHEMBL3353400,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@H](C)O)CC1,4.1249,576.2000290880009,137.21999999999997,11.0,3.0,10.0,3.3508000000000013,13.0,41.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,0.25,0.6330478764543833,0.9898375817909201,0.000307699422434533,0.1422025375100723,0.9007672756937564,2927.4259553912752,18543.477133424676,20586.31306198684,6.0367115174957515,0.10846248371891826
CHEMBL263666,CCN(CC)CCNC(=O)c1c([Se][Se]c2c(C(=O)NCCN(CC)CC)c3ccccc3n2C)n(C)c2ccccc12,5.3279,704.1856172480011,74.54000000000002,21.0,2.0,6.0,2.0874000000000037,10.0,42.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.4375,0.4733982963826168,0.9745521777130188,0.00020673862270337577,0.22416077470158025,0.8950139960362585,4329.205565620923,17285.359484089426,19312.94880375163,5.396582645791598,0.13794694492006995
CHEMBL4465727,O=C(/C=C/Cn1ccnc1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.2596,464.11637971600055,85.17,5.0,1.0,7.0,4.344200000000003,10.0,33.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,0.13043478260869565,0.34834336261400695,0.9506164589224219,0.00020706083248061945,0.31036808474099825,0.7287641114400496,3519.5652538886648,8264.164297195308,11339.971559336513,4.987001602214546,0.09073680265694659
CHEMBL4541573,CN(C)C/C=C/C(=O)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.4437,455.15243087600066,70.59,7.0,1.0,6.0,4.399200000000003,9.0,32.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.2608695652173913,0.26678275965298776,0.9165320997562019,0.0001587501933066613,0.399961135757573,0.6302351012358867,3969.98005551053,6255.659759166376,9925.91454664945,4.70104576536064,0.0909066452412739
CHEMBL1928707,Oc1ccccc1CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.4921,420.05857326400053,70.07,6.0,3.0,5.0,5.4536000000000024,6.0,27.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.047619047619047616,0.5292197740104959,0.9809163374967895,0.0003594434589982012,0.1944302929892477,0.8141220425271608,2264.9516137981386,9483.846399143691,11649.170399200057,5.269620969285795,0.016272051771694048
CHEMBL2087352,Brc1cccc(Nc2ncnc3cc4c(cc23)Oc2ccccc2O4)c1,6.9208,405.0112887240003,56.27000000000001,2.0,1.0,5.0,6.033900000000002,6.0,26.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0,0.0,0.6156344886524309,0.9885840143238359,0.0005760971376203461,0.15067065614567998,0.8568061876020518,1487.2599283190605,8457.476337823007,9870.932843625922,4.938539886571228,0.012940525765035333
CHEMBL346863,Brc1cccc(Nc2ncnc3c2sc2ncsc23)c1,7.3979,361.92955032400016,50.7,2.0,1.0,6.0,4.807100000000001,7.0,20.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.7193118741234011,0.994527150020634,0.001298411177249287,0.10447845649623358,0.8955215436077241,689.7056643527256,5911.709474750995,6601.415138417453,4.2629156977831215,2.6622037292133457e-10
CHEMBL169390,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,7.0969,294.1480611960005,76.96000000000001,4.0,2.0,5.0,3.5012000000000016,5.0,22.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,0.29411764705882354,0.3471168238875602,0.9517175077226528,0.0006892520703022246,0.3069752196744591,0.7657160701769349,1110.93764265544,2771.112296451361,3618.9815055220624,3.5695015382843645,0.15124716964188678
CHEMBL132348,CO[C@H]1[C@@H](N(C)CC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.5086,524.2059699960008,97.96000000000001,7.0,2.0,8.0,4.1510000000000025,9.0,39.0,0.0,0.0,3.0,3.0,2.0,5.0,8.0,0.3333333333333333,0.23005825975803407,0.9088509295085712,0.00019060036281091773,0.4171210710709855,0.6892614337659707,3616.26506687053,5975.608085367603,8669.581370189557,4.172036148049436,0.23779747134552903
CHEMBL542729,COc1ccc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2c1,7.0,341.1375560880005,74.73000000000002,10.0,1.0,7.0,3.4078000000000017,7.0,25.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.2222222222222222,0.5037960728236304,0.9781375484767133,0.0006445125402061391,0.2079589773488161,0.8105934668836233,1257.6845543212632,4902.269169285571,6047.753121096136,4.22854815007575,0.05220611663513488
CHEMBL435993,OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.0362,446.1065860760007,106.43,12.0,4.0,8.0,2.229399999999999,9.0,28.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.3157894736842105,0.774559640682058,0.9965906718860671,0.000818211830077245,0.08250474355864196,0.9784797036827342,1195.8757716694938,14182.701748207071,14494.630491391084,5.778412258681008,0.13719238787750335
CHEMBL340898,Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,8.4559,359.1858436720006,80.55,8.0,2.0,7.0,3.775520000000002,7.0,27.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.2,0.8185204727069794,0.9979073587523043,0.001331055086017167,0.06465990525820402,0.9460771385915139,710.7723403262005,10399.728537190918,10992.474200014669,5.544967164723157,0.03192233169845253
CHEMBL141238,Cc1cc(C)c(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,4.72,322.13174243600054,93.35000000000001,8.0,3.0,4.0,3.5687400000000027,5.0,24.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.15789473684210525,0.7493654740483054,0.9957464737325072,0.001579552142105257,0.09213555258030018,0.9487621955676926,600.65265987558,6185.196923418431,6519.227844778863,4.54276673857903,0.08969850595255806
CHEMBL143160,CC(C)(C)c1cc(O)cc(-c2ccc(C(=O)NCc3ccccc3)cc2)c1,5.2676,359.18852904000073,49.33,5.0,2.0,2.0,5.286700000000004,3.0,27.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.20833333333333334,0.7112815506869525,0.9941632267735193,0.0009622193712189839,0.10788641495231935,0.9352419311920221,971.9633164391759,8425.721157905944,9009.135365826525,5.059920125210715,0.10236780231937458
CHEMBL2325101,Clc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1Cl,7.301,416.0847039360005,15.6,3.0,0.0,2.0,7.502300000000004,4.0,29.0,0.0,0.0,1.0,4.0,0.0,4.0,5.0,0.08,0.42040617452908524,0.9668179727917116,0.00036006654964363717,0.255466255084552,0.8196770656076877,2276.459911144019,7304.142691262636,8911.000438749046,4.706822247708456,0.2263030335517086
CHEMBL113901,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,5.2823,467.15243087600066,90.27999999999999,11.0,2.0,6.0,5.095980000000004,9.0,33.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.20833333333333334,0.3011098123213726,0.9408341108992221,0.00023868022064313073,0.33886748998461075,0.8563660263446975,3587.9220491634987,9067.185961734504,10587.979535382517,4.9835697180247465,0.2981364728548004
CHEMBL118904,O=[N+]([O-])c1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,6.5686,366.0632012720003,109.63,4.0,2.0,6.0,4.325100000000002,9.0,26.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.19709707661171702,0.8789318206223357,0.00024915571671291074,0.47694743389340766,0.6258343808847403,2511.820275052556,3295.9260812011726,5266.450968292492,3.8854865726682517,0.14958716229024913
CHEMBL472581,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,7.15,569.1667651040008,114.69,11.0,2.0,10.0,5.029100000000004,11.0,40.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,0.1724137931034483,0.4649588259094902,0.9734469569306204,0.00016591166836836692,0.22891269524103428,0.8232147140215488,4961.765029050269,17843.47510797009,21675.35978651496,6.248001310953543,0.10412598248719686
CHEMBL178488,O=C(Nc1ccc(Br)cc1)Nc1ncnc2nn3ccccc3c12,5.0,382.01777107200036,84.21,2.0,2.0,5.0,3.684,8.0,24.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.777056999627744,0.9967266563673587,0.0011639731064212917,0.08084536156604961,0.9199368603947918,790.342023642793,8993.277360433534,9775.972403773516,5.051810431909101,0.003812837973365252
CHEMBL491676,C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1SCCCN(CC)CC,9.11,512.1245446480009,58.120000000000005,13.0,1.0,5.0,5.931600000000006,7.0,32.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.32,0.5381422873481364,0.9820831214794746,0.00031082657024602824,0.18844824887785894,0.878337761269367,2825.8129946038307,13170.821560962939,14995.16716886744,5.493334897239923,0.12487553439771205
CHEMBL522928,C=CC(=O)Nc1cc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCCCO,8.7701,473.1517621800007,93.57000000000001,13.0,2.0,6.0,4.305500000000005,9.0,33.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.2916666666666667,0.33952459566444776,0.9509032888385275,0.00022923600376622622,0.3094881827728999,0.8537985912953364,3724.5396764377215,10275.050570507823,12034.513379694243,5.240808612041245,0.1970140447706099
CHEMBL461797,CN(C)CCCNC(=O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.36,495.1269871720008,87.22,12.0,2.0,6.0,3.8716000000000017,8.0,32.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.25,0.47110523189636244,0.9741639482659927,0.000192895453489261,0.22584198435811811,0.8122631422472835,4210.898326292093,15144.914334325782,18645.33000035486,6.186763385550692,0.09262185296084584
CHEMBL474343,C=CC(=O)NC1=CC=C2N=CN=C(Nc3ccc(Oc4ccccc4)cc3)C21,8.24,370.1429758160005,75.08,5.0,2.0,5.0,4.031000000000002,6.0,28.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,0.045454545454545456,0.4336626243540234,0.9689696877164077,0.0005009801680227143,0.24717957902457738,0.8751103787764812,1746.7964495089634,6184.328449006732,7066.912470691105,4.4994527336121894,0.22041260073316382
CHEMBL129825,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.13,414.11675683600066,65.97,10.0,2.0,6.0,4.284600000000003,7.0,26.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.3157894736842105,0.7563239584517508,0.9960016863171631,0.000881102185180897,0.08933443263024332,0.9521262086037137,1080.6081571665095,11517.119629871346,12096.211117600806,5.452288531707474,0.0632775176210308
CHEMBL461968,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@@H](C)C(N)=O,8.0969,417.1367808120006,93.37,10.0,2.0,6.0,3.480100000000002,9.0,29.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.25,0.5337462659719878,0.9815452466166275,0.00043449888446938045,0.19123004168880933,0.8357920239120132,1923.5769153531905,8407.20542146675,10058.968237236739,4.939344560422436,0.08404742662564159
CHEMBL329856,CN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.2218,423.0694722960005,70.15,6.0,2.0,5.0,3.639400000000001,7.0,27.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.15,0.6337838452518231,0.9898891431725088,0.0005537970940867076,0.1418431677212422,0.8934937665004625,1613.395548732455,10163.047602864246,11374.50308430214,5.223142034857476,0.06956564259050724
CHEMBL461782,CCOC(=O)c1ccc(N2CCOCC2)c(NS(=O)(=O)c2cc(Br)c(Cl)s2)c1,4.9547,507.9529034560004,84.94,7.0,1.0,7.0,3.978100000000003,11.0,28.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.35294117647058826,0.15728910626845452,0.8711106586749184,0.00017349328045410974,0.4910867747587485,0.7324602040756726,4221.836155028574,6296.905415963237,8596.924967288305,4.329787732555919,0.2702835791554544
CHEMBL2312649,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,4.5229,519.228014100001,85.42,10.0,3.0,7.0,4.6357000000000035,10.0,35.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,0.56,0.24792950335505337,0.9001443606807277,8.300679586944092e-05,0.43559170094789945,0.5918502325001042,7130.141891406203,9687.916750948934,16368.865329367307,5.646175598567426,0.09400161509884708
CHEMBL1093100,Cc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,4.9825,321.1048164800004,93.61,5.0,3.0,5.0,3.73512,6.0,23.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.058823529411764705,0.3315566940824434,0.9489963773467873,0.0006550126677054909,0.31528697369646275,0.821985521651712,1254.9154576370668,3271.693482863907,3980.2324939856717,3.6378111876680124,0.19390893311992602
CHEMBL4066845,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)o1,7.62,474.09286740000056,97.12,9.0,2.0,7.0,4.560100000000004,10.0,32.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.18181818181818182,0.7603976237760969,0.996167029378604,0.0005397897412203924,0.08747142149872483,0.9314259673495607,1725.5347707122614,18374.091394289284,19726.840391377616,6.475141012567644,0.0327920256886349
CHEMBL345862,Cn1c(SSc2c(C(=O)Nc3ccccc3C(=O)O)c3ccccc3n2C)c(C(=O)Nc2ccccc2C(=O)O)c2ccccc21,4.3279,650.1293765520008,142.65999999999997,11.0,4.0,10.0,7.370400000000005,12.0,46.0,0.0,0.0,0.0,4.0,2.0,6.0,6.0,0.058823529411764705,0.2696274362180476,0.9275374179052855,0.00011097260072273673,0.37373030166899196,0.7189231621066184,6478.384370776679,12462.08979143981,17334.3834894996,5.279402533594054,0.16931490852761416
CHEMBL19978,O=C(Nc1ccccc1)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,4.0223,653.1757920640007,229.83999999999995,10.0,9.0,11.0,2.145299999999999,15.0,48.0,0.0,0.0,2.0,4.0,2.0,6.0,8.0,0.18181818181818182,0.4420909935972949,0.9702133357756033,0.00017913050421442501,0.24225210645766582,0.8226335270887332,4592.369851781437,15594.652463949218,18956.98625260031,5.472179066422404,0.11340001086195688
CHEMBL126456,CCOc1cc2ncnc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,5.3188,406.1463469440006,69.16000000000001,10.0,1.0,7.0,5.602720000000004,7.0,29.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.22727272727272727,0.5856865527294167,0.9862959945732751,0.0005127116797780045,0.1649854875093995,0.8500150196397689,1657.8811311804154,8541.501943923628,10048.64825511373,4.990456257976457,0.04392923200610608
CHEMBL3774578,Cc1ccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)cc1Cl,6.7886,467.17241737200067,79.82000000000001,7.0,1.0,7.0,3.7829200000000025,9.0,33.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,0.375,0.27349685237824284,0.9211770491829945,0.00015114282157724796,0.3891437318761683,0.6434203005499344,4257.035126349597,7038.691866477496,10939.492988426839,4.874193243413668,0.0891923696971178
CHEMBL3774947,O=C1COc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2N1CCCN1CCOCC1,7.2,453.1567673080007,79.82,6.0,1.0,7.0,3.4745000000000017,9.0,32.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,0.34782608695652173,0.48000589775743435,0.9752608173034971,0.0003179843549190351,0.22105731888475172,0.8080413357271208,2541.135509427386,9288.733535992233,11495.369265526138,5.068781890606795,0.09291770426030942
CHEMBL278287,Cc1ccc(N(C)C(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,4.3098,395.17461029200064,71.01,7.0,1.0,5.0,4.867220000000004,6.0,30.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.08333333333333333,0.6294520745517311,0.9896001413499816,0.0005960836509387136,0.14384561251597663,0.8877469696722391,1489.299309374135,9191.249741350308,10353.456621478264,5.156932179884252,0.0777285595241468
CHEMBL382186,CS(=O)(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.3872,461.0157224720005,105.24000000000001,5.0,3.0,7.0,4.072000000000002,10.0,28.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.1111111111111111,0.7842307497401293,0.9969417567631949,0.0008859143137951057,0.07814815174983193,0.9574455488447114,1080.742837016797,13240.907117803501,13829.410073273055,5.5176838228808025,0.0739662130458168
CHEMBL203529,Fc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,5.1549,308.10733925600033,59.07000000000001,2.0,2.0,5.0,4.077100000000002,6.0,23.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.058823529411764705,0.6404962095683305,0.9903096613961185,0.0012437558228350011,0.13887683228496023,0.8783057077803051,706.1721373720337,4466.0798257309025,5084.880795113795,4.0784952328087,0.04385464776587931
CHEMBL147761,Cc1c[nH]c(/C=C2\C(=O)Nc3cccc(C)c32)c1CCC(=O)O,4.5406,310.1317424360004,82.19,6.0,3.0,3.0,3.141440000000001,5.0,23.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.2222222222222222,0.3188705799005955,0.9442829355974719,0.000547827649079516,0.3291348318537873,0.7515085638259864,1371.7974349938415,3132.20425327199,4167.888968990192,3.7377816267063126,0.1706504386652318
CHEMBL48802,C[S+]([O-])CCCCN=C=S,5.0458,177.028205972,35.42,6.0,0.0,3.0,1.2479,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.5236455003070158,0.9803252924960155,0.003438532448290522,0.197388755740041,0.9258272986433194,269.2507087154572,1262.886811223076,1364.063052659685,2.8579346932539473,0.3173429924542007
CHEMBL3814460,O=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,6.5867,550.1895446560009,100.64000000000001,9.0,3.0,7.0,5.198600000000004,11.0,39.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0,0.25,0.7907886143508672,0.9971540444610203,0.0004229932631391125,0.07539105792486135,0.9351275532616095,2210.7386446816013,27421.32391566111,29323.618815442787,7.314141606723947,0.02901289746663767
CHEMBL429827,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.0655,354.1592945760005,60.04,5.0,1.0,6.0,4.179320000000002,6.0,27.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.09523809523809523,0.6320267850031324,0.9896061277254012,0.0009208192009093373,0.14380442263135348,0.9493931604771803,1031.0310205734472,6806.840716446919,7169.675325052575,4.601321580051371,0.18099477379096493
CHEMBL402293,CC(C)O/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.8539,419.18698654400066,103.24000000000001,10.0,2.0,8.0,4.0984000000000025,9.0,31.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.18181818181818182,0.5470362900062952,0.9829290324046636,0.0004471102967669103,0.18398510063598006,0.8912972612497306,1993.4617200605114,9657.124220137242,10834.90844187777,5.177127676701196,0.12178879287616365
CHEMBL257814,CO/N=C/c1c(N)ncnc1Nc1ccc2c(c1)CCN2Cc1cccc(F)c1,7.2441,392.1760875120006,88.66,8.0,2.0,7.0,3.4845000000000024,8.0,29.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.19047619047619047,0.6555805791171772,0.9910481242919246,0.0007188210767184955,0.13350511352550531,0.9653476808583519,1342.959621141439,9710.661423523867,10059.237325654009,5.186483403201287,0.13393871438369895
CHEMBL403357,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(OC)c2)c1,6.5735,403.17567291200055,112.47000000000001,10.0,2.0,9.0,3.189300000000002,9.0,30.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.14285714285714285,0.5733200085862847,0.9852973913441481,0.0005421789233834548,0.17084803367442297,0.9021479710796547,1663.9303598336535,8786.237487534492,9739.242085773882,5.002120024310993,0.1534691877146014
CHEMBL255865,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(C#N)c2)c1,7.699,398.1603571960005,127.03,8.0,2.0,9.0,3.052380000000002,9.0,30.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.09523809523809523,0.6505028396029652,0.9908304180404139,0.0007072462513469683,0.13511137141580085,0.9471313743125142,1339.1818938717292,9387.67162457233,9911.689000257726,5.089188049262396,0.1631861780617846
CHEMBL4173696,C/C=C/c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OCCCN4CCOCC4)cc23)cc1,7.6836,547.3158547920011,81.21000000000001,14.0,1.0,9.0,4.608700000000004,9.0,40.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,0.4838709677419355,0.2586853590358991,0.9228832141556055,9.95992837096676e-05,0.38507995667110334,0.7101443389552691,7130.014519234328,13148.800294032775,18515.672903027957,5.951119106516989,0.1333751021574451
CHEMBL3805584,C#Cc1cccc(Nc2ncnc3cc(OC(C)COC)c4c(c23)OCCO4)c1,7.1186,391.1532061520005,74.73000000000002,8.0,1.0,7.0,3.539600000000002,7.0,29.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.2727272727272727,0.5718175094218537,0.9850889896939677,0.000705134381778671,0.17204558228480538,0.9198534430959584,1304.508001404878,6974.641026539636,7582.339424707732,4.501233912599211,0.17015908839771893
CHEMBL432416,Nc1ccc(-c2cc(=O)c3cc(N)c(O)cc3o2)cc1,4.8508,268.0847922440003,102.48,4.0,3.0,5.0,2.33,5.0,20.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.6433434402318617,0.9904511512836157,0.0016450938666237574,0.13786412485110122,0.8636399250461673,524.9791167349157,3288.6940349233582,3807.9458111522063,3.7689549382928194,0.014501696302428327
CHEMBL1817965,C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,6.3279,400.26135963200096,59.67000000000001,18.0,1.0,4.0,5.770340000000006,4.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.48,0.5349247712008444,0.980873796502883,0.0005022726612558997,0.19464479272259194,0.977441365958057,1946.037364474565,9772.351950089747,9997.89070775739,5.206483202920308,0.30675570127097307
CHEMBL391181,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCC(N)CC1,7.3979,500.2448357680008,98.53,9.0,2.0,9.0,3.9417000000000026,10.0,37.0,0.0,0.0,1.0,2.0,3.0,5.0,6.0,0.2962962962962963,0.4967652264109421,0.9775606775100815,0.00031748907242469467,0.2106540333960651,0.8823088619643661,2779.021196622889,11639.725049826618,13192.347432521554,5.251570406325554,0.15816668308970275
CHEMBL248864,COc1cc2ncnc(Nc3cccc(C#CC(C)(C)O)c3)c2cc1OC,6.6866,363.15829153200053,76.50000000000001,9.0,2.0,6.0,3.5130000000000026,6.0,27.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.23809523809523808,0.5202672360196652,0.9796859004952226,0.0006040010144857707,0.20053811700239113,0.9490562422148866,1571.2825300846325,7436.169820235422,7835.331026200357,4.813814094667382,0.25748000748540795
CHEMBL437197,COc1cc2ncnc(Nc3cccc(C#CCCCO)c3)c2cc1OC,5.8656,363.15829153200053,76.50000000000001,9.0,2.0,6.0,3.5146000000000024,6.0,27.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.23809523809523808,0.680469758817794,0.9926480733105308,0.0008010595400764288,0.12103636871986434,0.8896350774158206,1110.5729760498712,8162.874398609542,9175.531187822271,5.038120444334031,0.03261854504054152
CHEMBL249509,C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,6.8965,297.0469031880002,37.81,2.0,1.0,3.0,4.1472000000000016,5.0,21.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.5537786299459952,0.9834470729781417,0.0009967882823934428,0.1811956253631018,0.83193676017648,834.6173153027754,3832.039674736971,4606.167028758381,3.9462719076314294,0.018284559835615787
